#{"t_start": 1698676261.2022698, "env_id": "CliffWalking-v0"}
r,l,t
-13.0,13,143.971532
-13.0,13,143.981696
-13.0,13,143.99204
-13.0,13,144.004807
-13.0,13,144.02055
-13.0,13,144.031492
-13.0,13,144.041223
-13.0,13,144.054044
-13.0,13,144.068019
-13.0,13,144.07807
-13.0,13,144.086843
-13.0,13,144.098161
-13.0,13,144.114667
-13.0,13,144.125291
-13.0,13,144.137696
-13.0,13,144.1518
-13.0,13,144.165486
-13.0,13,144.175355
-13.0,13,144.186363
-13.0,13,144.200352
-13.0,13,144.219025
-13.0,13,144.229364
-13.0,13,144.240972
-13.0,13,144.253964
-13.0,13,144.271131
-13.0,13,144.28267
-13.0,13,144.29129
-13.0,13,144.304322
-13.0,13,144.319015
-13.0,13,144.330291
-13.0,13,144.339092
-13.0,13,144.353783
-13.0,13,144.369175
-13.0,13,144.379066
-13.0,13,144.389986
-13.0,13,144.404046
-13.0,13,144.418317
-13.0,13,144.427316
-13.0,13,144.436029
-13.0,13,144.446547
-13.0,13,144.46099
-13.0,13,144.471594
-13.0,13,144.484785
-13.0,13,144.496674
-13.0,13,144.511208
-13.0,13,144.522721
-13.0,13,144.533659
-13.0,13,144.545485
-13.0,13,144.562921
-15.0,15,144.576968
-13.0,13,144.5872
-13.0,13,144.59733
-13.0,13,144.613023
-13.0,13,144.625586
-13.0,13,144.637183
-13.0,13,144.646803
-13.0,13,144.661314
-13.0,13,144.671837
-15.0,15,144.681193
-13.0,13,144.690771
-13.0,13,144.707366
-13.0,13,144.727583
-13.0,13,144.740428
-13.0,13,144.755034
-13.0,13,144.769837
-13.0,13,144.780869
-13.0,13,144.790843
-13.0,13,144.805318
-13.0,13,144.823399
-13.0,13,144.834102
-13.0,13,144.845877
-13.0,13,144.858058
-13.0,13,144.873224
-13.0,13,144.884013
-13.0,13,144.894091
-13.0,13,144.905887
-13.0,13,144.91872
-13.0,13,144.927843
-13.0,13,144.938216
-13.0,13,144.948729
-13.0,13,144.963751
-13.0,13,144.976874
-15.0,15,144.991971
-13.0,13,145.003852
-13.0,13,145.018036
-13.0,13,145.029147
-13.0,13,145.039235
-13.0,13,145.049774
-13.0,13,145.066108
-13.0,13,145.080218
-13.0,13,145.095857
-13.0,13,145.107267
-13.0,13,145.120529
-13.0,13,145.131729
-13.0,13,145.14204
-13.0,13,145.153249
-13.0,13,145.168272
-13.0,13,145.180156
-13.0,13,145.194448
-13.0,13,145.205039
-13.0,13,145.219869
-13.0,13,145.235919
-13.0,13,145.247445
-13.0,13,145.260813
-13.0,13,145.275763
-13.0,13,145.292167
-13.0,13,145.300869
-13.0,13,145.31032
-13.0,13,145.325364
-13.0,13,145.338506
-13.0,13,145.347745
-13.0,13,145.357106
-13.0,13,145.371324
-13.0,13,145.386578
-13.0,13,145.395155
-13.0,13,145.403751
-13.0,13,145.418142
-13.0,13,145.429091
-13.0,13,145.4412
-13.0,13,145.452481
-13.0,13,145.46806
-13.0,13,145.480894
-13.0,13,145.492108
-13.0,13,145.502879
-13.0,13,145.523417
-13.0,13,145.537183
-13.0,13,145.547233
-13.0,13,145.558054
-13.0,13,145.57416
-13.0,13,145.587864
-15.0,15,145.598393
-13.0,13,145.612875
-13.0,13,145.629802
-13.0,13,145.640908
-13.0,13,145.652937
-13.0,13,145.663585
-13.0,13,145.681229
-13.0,13,145.694051
-13.0,13,145.708262
-13.0,13,145.722745
-13.0,13,145.73807
-13.0,13,145.747853
-13.0,13,145.757964
-13.0,13,145.770316
-13.0,13,145.783339
-13.0,13,145.794085
-117.0,18,145.811405
-13.0,13,145.819416
-13.0,13,145.833912
-13.0,13,145.84333
-13.0,13,145.855326
-13.0,13,145.863846
-13.0,13,145.881408
-13.0,13,145.891562
-13.0,13,145.905103
-20.0,20,145.922799
-13.0,13,145.937073
-13.0,13,145.946012
-13.0,13,145.955177
-13.0,13,145.968323
-13.0,13,145.982702
-13.0,13,145.990979
-121.0,22,146.009506
-13.0,13,146.018218
-13.0,13,146.033327
-13.0,13,146.042837
-13.0,13,146.05609
-13.0,13,146.067043
-13.0,13,146.080314
-13.0,13,146.091218
-13.0,13,146.105193
-13.0,13,146.114341
-13.0,13,146.131134
-13.0,13,146.141675
-13.0,13,146.154768
-13.0,13,146.16587
-13.0,13,146.181639
-13.0,13,146.191888
-13.0,13,146.203835
-13.0,13,146.214152
-13.0,13,146.227815
-13.0,13,146.236713
-13.0,13,146.246737
-13.0,13,146.257168
-13.0,13,146.274414
-15.0,15,146.28787
-13.0,13,146.297261
-13.0,13,146.307482
-13.0,13,146.324562
-13.0,13,146.334219
-13.0,13,146.345361
-13.0,13,146.353019
-13.0,13,146.370217
-13.0,13,146.380574
-13.0,13,146.389446
-13.0,13,146.399531
-13.0,13,146.416877
-13.0,13,146.427744
-13.0,13,146.436667
-13.0,13,146.445194
-13.0,13,146.461868
-13.0,13,146.471433
-13.0,13,146.481681
-13.0,13,146.492057
-13.0,13,146.511662
-13.0,13,146.524085
-13.0,13,146.536326
-15.0,15,146.548842
-116.0,17,146.567001
-13.0,13,146.577021
-13.0,13,146.588282
-13.0,13,146.599062
-13.0,13,146.617497
-13.0,13,146.629019
-15.0,15,146.642165
-13.0,13,146.651455
-13.0,13,146.668954
-13.0,13,146.679785
-13.0,13,146.691077
-13.0,13,146.701602
-13.0,13,146.719395
-13.0,13,146.729443
-13.0,13,146.739634
-13.0,13,146.752621
-13.0,13,146.770171
-13.0,13,146.781237
-13.0,13,146.790487
-13.0,13,146.800254
-13.0,13,146.818614
-13.0,13,146.828626
-13.0,13,146.837855
-13.0,13,146.848911
-13.0,13,146.865017
-118.0,19,146.877905
-13.0,13,146.890122
-15.0,15,146.899646
-13.0,13,146.914437
-13.0,13,146.924183
-13.0,13,146.934194
-13.0,13,146.94371
-13.0,13,146.958315
-13.0,13,146.968
-13.0,13,146.976549
-14.0,14,146.989975
-13.0,13,147.004945
-13.0,13,147.013449
-13.0,13,147.021454
-13.0,13,147.03415
-13.0,13,147.049702
-13.0,13,147.060211
-13.0,13,147.069719
-17.0,17,147.085281
-13.0,13,147.099433
-13.0,13,147.110995
-13.0,13,147.120506
-13.0,13,147.131027
-13.0,13,147.149048
-13.0,13,147.15956
-13.0,13,147.170496
-13.0,13,147.181307
-13.0,13,147.195261
-13.0,13,147.204231
-18.0,18,147.216938
-13.0,13,147.229037
-13.0,13,147.24282
-13.0,13,147.252978
-13.0,13,147.265232
-13.0,13,147.273958
-13.0,13,147.292491
-13.0,13,147.302909
-13.0,13,147.316828
-13.0,13,147.327151
-13.0,13,147.343096
-13.0,13,147.353426
-13.0,13,147.367394
-13.0,13,147.379193
-13.0,13,147.394194
-13.0,13,147.405317
-13.0,13,147.417108
-13.0,13,147.424862
-13.0,13,147.441341
-13.0,13,147.452245
-13.0,13,147.46326
-13.0,13,147.471898
-13.0,13,147.484957
-13.0,13,147.493798
-13.0,13,147.508202
-13.0,13,147.518028
-13.0,13,147.533141
-13.0,13,147.543919
-13.0,13,147.554564
-13.0,13,147.566744
-13.0,13,147.581637
-13.0,13,147.593134
-13.0,13,147.609088
-13.0,13,147.62116
-13.0,13,147.642816
-13.0,13,147.653715
-13.0,13,147.666399
-13.0,13,147.677367
-15.0,15,147.698472
-13.0,13,147.711184
-13.0,13,147.724931
-13.0,13,147.736386
-13.0,13,147.753776
-13.0,13,147.766181
-13.0,13,147.777708
-13.0,13,147.789759
-13.0,13,147.808158
-13.0,13,147.821495
-13.0,13,147.831433
-13.0,13,147.842024
-13.0,13,147.858166
-13.0,13,147.867195
-13.0,13,147.878385
-13.0,13,147.888976
-13.0,13,147.904199
-13.0,13,147.914255
-13.0,13,147.924074
-13.0,13,147.93747
-13.0,13,147.95543
-13.0,13,147.966962
-13.0,13,147.978487
-13.0,13,147.991887
-13.0,13,148.012905
-13.0,13,148.022914
-13.0,13,148.036316
-13.0,13,148.04736
-13.0,13,148.066339
-13.0,13,148.078167
-13.0,13,148.090566
-13.0,13,148.104075
-13.0,13,148.119995
-13.0,13,148.132816
-13.0,13,148.146307
-13.0,13,148.158184
-13.0,13,148.183577
-13.0,13,148.198789
-13.0,13,148.210803
-13.0,13,148.221235
-13.0,13,148.24433
-13.0,13,148.256428
-13.0,13,148.26924
-13.0,13,148.283853
-15.0,15,148.307905
-13.0,13,148.32146
-13.0,13,148.334783
-13.0,13,148.346683
-13.0,13,148.36171
-13.0,13,148.370337
-13.0,13,148.383187
-13.0,13,148.392947
-13.0,13,148.410995
-13.0,13,148.422006
-13.0,13,148.435238
-13.0,13,148.445865
-13.0,13,148.464433
-14.0,14,148.477088
-13.0,13,148.487121
-13.0,13,148.497154
-13.0,13,148.514569
-13.0,13,148.531202
-13.0,13,148.542808
-13.0,13,148.553244
-13.0,13,148.568617
-13.0,13,148.582029
-13.0,13,148.591293
-13.0,13,148.601923
-13.0,13,148.620023
-13.0,13,148.635371
-13.0,13,148.647569
-13.0,13,148.657091
-13.0,13,148.673816
-13.0,13,148.686859
-13.0,13,148.697306
-13.0,13,148.707242
-13.0,13,148.722828
-115.0,16,148.73805
-13.0,13,148.751376
-13.0,13,148.764059
-13.0,13,148.780729
-13.0,13,148.790557
-13.0,13,148.801627
-13.0,13,148.8127
-13.0,13,148.826609
-13.0,13,148.837421
-15.0,15,148.850137
-13.0,13,148.860866
-13.0,13,148.879334
-13.0,13,148.890906
-13.0,13,148.901926
-13.0,13,148.913057
-13.0,13,148.929217
-13.0,13,148.941328
-13.0,13,148.952842
-13.0,13,148.964245
-13.0,13,148.984467
-13.0,13,148.997133
-13.0,13,149.007589
-13.0,13,149.01805
-13.0,13,149.037187
-13.0,13,149.048311
-13.0,13,149.058289
-13.0,13,149.067354
-13.0,13,149.084555
-13.0,13,149.094181
-13.0,13,149.103691
-13.0,13,149.115307
-13.0,13,149.130856
-13.0,13,149.139963
-13.0,13,149.149112
-13.0,13,149.160328
-13.0,13,149.176407
-13.0,13,149.185041
-13.0,13,149.193874
-13.0,13,149.203382
-13.0,13,149.223086
-13.0,13,149.23508
-13.0,13,149.24403
-13.0,13,149.254152
-13.0,13,149.271795
-13.0,13,149.282849
-13.0,13,149.294015
-13.0,13,149.303546
-13.0,13,149.321345
-13.0,13,149.332876
-120.0,21,149.353
-13.0,13,149.362879
-13.0,13,149.381359
-13.0,13,149.39305
-13.0,13,149.404764
-13.0,13,149.416097
-21.0,21,149.440584
-13.0,13,149.451371
-13.0,13,149.461713
-13.0,13,149.471389
-13.0,13,149.490292
-13.0,13,149.50789
-13.0,13,149.521749
-13.0,13,149.53943
-13.0,13,149.558851
-13.0,13,149.570318
-13.0,13,149.583215
-13.0,13,149.594738
-13.0,13,149.613008
-13.0,13,149.623129
-13.0,13,149.643161
-13.0,13,149.663901
-13.0,13,149.685617
-15.0,15,149.698238
-13.0,13,149.713052
-13.0,13,149.72391
-13.0,13,149.73897
-13.0,13,149.750495
-13.0,13,149.764251
-13.0,13,149.774205
-13.0,13,149.791772
-13.0,13,149.803111
-13.0,13,149.81825
-13.0,13,149.829182
-13.0,13,149.843201
-13.0,13,149.852951
-13.0,13,149.865444
-13.0,13,149.875985
-13.0,13,149.890208
-13.0,13,149.902333
-13.0,13,149.915073
-13.0,13,149.924677
-13.0,13,149.943975
-13.0,13,149.954678
-13.0,13,149.967528
-13.0,13,149.978492
-13.0,13,149.99647
-13.0,13,150.008991
-13.0,13,150.020967
-13.0,13,150.032999
-13.0,13,150.050074
-13.0,13,150.064512
-13.0,13,150.07783
-113.0,14,150.089442
-13.0,13,150.104521
-13.0,13,150.115535
-13.0,13,150.124639
-15.0,15,150.135537
-13.0,13,150.15138
-13.0,13,150.161702
-13.0,13,150.173477
-13.0,13,150.185922
-13.0,13,150.199304
-13.0,13,150.209015
-13.0,13,150.219836
-13.0,13,150.234179
-13.0,13,150.24828
-13.0,13,150.256223
-13.0,13,150.268472
-13.0,13,150.282206
-13.0,13,150.296651
-13.0,13,150.306254
-13.0,13,150.317765
-13.0,13,150.330375
-13.0,13,150.34535
-13.0,13,150.353883
-13.0,13,150.364703
-13.0,13,150.376574
-13.0,13,150.393184
-13.0,13,150.404258
-13.0,13,150.414975
-13.0,13,150.426248
-13.0,13,150.441578
-13.0,13,150.451197
-13.0,13,150.460279
-13.0,13,150.471348
-13.0,13,150.486976
-13.0,13,150.498204
-13.0,13,150.507925
-13.0,13,150.522124
-13.0,13,150.542284
-13.0,13,150.554206
-13.0,13,150.565948
-13.0,13,150.580134
-15.0,15,150.599488
-13.0,13,150.610959
-13.0,13,150.623074
-13.0,13,150.635517
-13.0,13,150.648077
-13.0,13,150.659589
-13.0,13,150.668108
-13.0,13,150.677911
-13.0,13,150.695806
-13.0,13,150.712913
-13.0,13,150.726992
-13.0,13,150.74008
-13.0,13,150.756537
-13.0,13,150.772962
-13.0,13,150.785878
-14.0,14,150.796717
-13.0,13,150.816419
-13.0,13,150.830636
-13.0,13,150.841352
-13.0,13,150.851628
-13.0,13,150.873198
-13.0,13,150.886107
-13.0,13,150.895928
-13.0,13,150.906058
-13.0,13,150.920889
-13.0,13,150.931028
-13.0,13,150.943058
-13.0,13,150.953221
-13.0,13,150.97176
-13.0,13,150.981794
-13.0,13,150.993845
-13.0,13,151.003352
-13.0,13,151.020386
-13.0,13,151.030066
-13.0,13,151.039316
-13.0,13,151.050324
-13.0,13,151.070758
-13.0,13,151.079278
-13.0,13,151.090491
-13.0,13,151.100013
-15.0,15,151.120164
-13.0,13,151.132681
-13.0,13,151.147225
-15.0,15,151.157451
-13.0,13,151.175903
-13.0,13,151.183884
-15.0,15,151.197509
-13.0,13,151.208029
-13.0,13,151.225889
-13.0,13,151.236124
-13.0,13,151.24816
-13.0,13,151.26015
-13.0,13,151.274
-13.0,13,151.282993
-13.0,13,151.29611
-13.0,13,151.308016
-13.0,13,151.324228
-13.0,13,151.335163
-13.0,13,151.348355
-13.0,13,151.359505
-13.0,13,151.377929
-13.0,13,151.389098
-13.0,13,151.40166
-13.0,13,151.411364
-13.0,13,151.425951
-13.0,13,151.436295
-13.0,13,151.447373
-13.0,13,151.460376
-13.0,13,151.480652
-13.0,13,151.496398
-13.0,13,151.512116
-13.0,13,151.526071
-13.0,13,151.544161
-13.0,13,151.553664
-13.0,13,151.563323
-13.0,13,151.572964
-13.0,13,151.590082
-13.0,13,151.601295
-123.0,24,151.623963
-13.0,13,151.635312
-15.0,15,151.648103
-13.0,13,151.659298
-13.0,13,151.668415
-13.0,13,151.67713
-15.0,15,151.697435
-13.0,13,151.710399
-13.0,13,151.721623
-13.0,13,151.733187
-13.0,13,151.749576
-13.0,13,151.760019
-13.0,13,151.769274
-13.0,13,151.780456
-13.0,13,151.793397
-13.0,13,151.802196
-13.0,13,151.811078
-13.0,13,151.822
-13.0,13,151.838417
-13.0,13,151.847931
-13.0,13,151.857001
-13.0,13,151.86816
-13.0,13,151.880729
-13.0,13,151.893947
-13.0,13,151.902946
-13.0,13,151.913995
-13.0,13,151.927508
-13.0,13,151.936023
-13.0,13,151.946007
-13.0,13,151.957164
-13.0,13,151.971521
-13.0,13,151.980648
-13.0,13,151.991483
-13.0,13,152.004042
-13.0,13,152.017551
-13.0,13,152.027056
-13.0,13,152.036484
-13.0,13,152.048042
-13.0,13,152.066222
-13.0,13,152.076519
-13.0,13,152.08685
-13.0,13,152.099537
-13.0,13,152.114878
-13.0,13,152.126898
-13.0,13,152.13819
-13.0,13,152.149438
-13.0,13,152.16488
-13.0,13,152.174586
-15.0,15,152.187379
-13.0,13,152.194894
-13.0,13,152.20985
-13.0,13,152.222509
-13.0,13,152.233079
-13.0,13,152.242167
-13.0,13,152.257389
-13.0,13,152.268906
-13.0,13,152.27958
-13.0,13,152.290598
-13.0,13,152.308205
-13.0,13,152.320888
-13.0,13,152.331522
-15.0,15,152.34153
-13.0,13,152.358726
-13.0,13,152.36828
-13.0,13,152.37791
-13.0,13,152.390355
-13.0,13,152.404939
-13.0,13,152.415221
-13.0,13,152.427421
-13.0,13,152.438968
-13.0,13,152.453393
-13.0,13,152.463369
-13.0,13,152.473069
-15.0,15,152.484228
-13.0,13,152.500533
-13.0,13,152.511771
-13.0,13,152.523331
-13.0,13,152.534952
-13.0,13,152.548353
-13.0,13,152.558243
-13.0,13,152.568241
-13.0,13,152.577894
-13.0,13,152.590409
-13.0,13,152.600012
-13.0,13,152.610156
-13.0,13,152.620243
-13.0,13,152.632918
-13.0,13,152.64517
-13.0,13,152.656874
-13.0,13,152.667648
-13.0,13,152.680954
-13.0,13,152.694272
-13.0,13,152.705433
-13.0,13,152.715875
-13.0,13,152.731906
-13.0,13,152.743085
-15.0,15,152.752905
-13.0,13,152.767291
-13.0,13,152.781118
-13.0,13,152.791067
-13.0,13,152.799272
-13.0,13,152.814412
-13.0,13,152.829332
-13.0,13,152.838525
-13.0,13,152.848037
-13.0,13,152.859048
-13.0,13,152.875935
-13.0,13,152.888554
-13.0,13,152.898073
-13.0,13,152.910094
-13.0,13,152.923961
-13.0,13,152.931665
-13.0,13,152.940832
-13.0,13,152.955025
-15.0,15,152.972355
-13.0,13,152.986784
-15.0,15,152.998768
-13.0,13,153.013103
-13.0,13,153.027159
-13.0,13,153.035685
-13.0,13,153.044196
-13.0,13,153.055446
-13.0,13,153.07095
-13.0,13,153.083226
-13.0,13,153.09558
-13.0,13,153.11101
-13.0,13,153.128099
-15.0,15,153.143188
-13.0,13,153.155493
-13.0,13,153.16656
-13.0,13,153.181623
-13.0,13,153.191622
-13.0,13,153.200141
-13.0,13,153.208716
-15.0,15,153.227352
-13.0,13,153.236389
-13.0,13,153.24723
-13.0,13,153.260589
-13.0,13,153.273674
-13.0,13,153.283953
-13.0,13,153.294249
-13.0,13,153.307378
-13.0,13,153.323815
-13.0,13,153.333341
-13.0,13,153.344067
-13.0,13,153.357078
-13.0,13,153.371009
-13.0,13,153.379519
-13.0,13,153.387822
-13.0,13,153.397744
-13.0,13,153.413258
-13.0,13,153.423034
-13.0,13,153.433545
-13.0,13,153.443089
-13.0,13,153.456656
-13.0,13,153.466446
-13.0,13,153.478816
-13.0,13,153.48987
-123.0,24,153.515436
-13.0,13,153.525079
-13.0,13,153.534117
-13.0,13,153.543117
-120.0,21,153.568248
-13.0,13,153.579031
-13.0,13,153.589532
-15.0,15,153.604084
-13.0,13,153.619394
-13.0,13,153.628317
-13.0,13,153.638975
-13.0,13,153.649218
-15.0,15,153.665459
-13.0,13,153.673964
-13.0,13,153.685209
-13.0,13,153.693707
-13.0,13,153.716525
-13.0,13,153.727829
-13.0,13,153.739515
-13.0,13,153.750857
-13.0,13,153.76855
-13.0,13,153.77906
-13.0,13,153.788079
-13.0,13,153.799843
-13.0,13,153.816525
-13.0,13,153.825582
-13.0,13,153.8366
-13.0,13,153.845646
-13.0,13,153.861545
-13.0,13,153.872911
-13.0,13,153.883244
-13.0,13,153.893069
-13.0,13,153.907495
-13.0,13,153.915001
-13.0,13,153.9274
-13.0,13,153.936855
-13.0,13,153.955916
-13.0,13,153.967181
-13.0,13,153.97771
-13.0,13,153.986612
-13.0,13,154.003934
-13.0,13,154.013354
-13.0,13,154.023987
-13.0,13,154.034556
-13.0,13,154.049603
-13.0,13,154.059526
-13.0,13,154.0698
-13.0,13,154.080687
-13.0,13,154.099104
-13.0,13,154.109695
-13.0,13,154.119715
-13.0,13,154.128409
-13.0,13,154.146105
-13.0,13,154.157048
-13.0,13,154.167248
-13.0,13,154.175991
-13.0,13,154.193254
-13.0,13,154.205161
-13.0,13,154.21771
-13.0,13,154.227381
-13.0,13,154.2453
-13.0,13,154.253075
-13.0,13,154.263865
-13.0,13,154.274615
-13.0,13,154.28996
-13.0,13,154.299155
-13.0,13,154.31036
-13.0,13,154.320869
-13.0,13,154.339911
-13.0,13,154.351736
-13.0,13,154.362263
-13.0,13,154.371604
-13.0,13,154.387135
-13.0,13,154.396407
-13.0,13,154.406835
-13.0,13,154.416395
-13.0,13,154.431919
-13.0,13,154.441283
-13.0,13,154.449804
-13.0,13,154.459103
-13.0,13,154.477489
-13.0,13,154.486446
-13.0,13,154.495787
-13.0,13,154.505994
-13.0,13,154.522641
-13.0,13,154.533298
-13.0,13,154.544354
-15.0,15,154.55646
-13.0,13,154.570739
-13.0,13,154.581189
-14.0,14,154.591378
-13.0,13,154.60059
-13.0,13,154.613224
-13.0,13,154.624128
-13.0,13,154.632139
-13.0,13,154.643071
-13.0,13,154.65938
-13.0,13,154.673036
-13.0,13,154.684565
-13.0,13,154.696645
-13.0,13,154.710575
-13.0,13,154.723332
-15.0,15,154.734301
-13.0,13,154.746827
-13.0,13,154.763472
-13.0,13,154.77189
-15.0,15,154.786502
-13.0,13,154.798409
-13.0,13,154.815897
-13.0,13,154.832183
-13.0,13,154.844414
-13.0,13,154.854348
-13.0,13,154.871474
-13.0,13,154.885449
-13.0,13,154.896219
-13.0,13,154.90838
-13.0,13,154.931188
-13.0,13,154.956228
-13.0,13,154.968421
-13.0,13,154.978059
-13.0,13,154.996301
-13.0,13,155.008621
-13.0,13,155.01816
-13.0,13,155.029673
-13.0,13,155.046623
-13.0,13,155.057323
-13.0,13,155.065833
-13.0,13,155.073336
-13.0,13,155.089426
-13.0,13,155.09912
-13.0,13,155.111643
-13.0,13,155.122167
-13.0,13,155.135856
-13.0,13,155.146345
-14.0,14,155.156126
-13.0,13,155.165169
-13.0,13,155.182951
-13.0,13,155.193099
-13.0,13,155.205272
-13.0,13,155.21566
-13.0,13,155.231606
-15.0,15,155.24222
-13.0,13,155.253238
-13.0,13,155.264432
-13.0,13,155.278536
-13.0,13,155.288159
-13.0,13,155.30149
-13.0,13,155.31131
-13.0,13,155.32495
-13.0,13,155.333311
-13.0,13,155.344362
-13.0,13,155.35632
-13.0,13,155.371684
-13.0,13,155.382986
-13.0,13,155.395541
-13.0,13,155.404185
-13.0,13,155.419606
-13.0,13,155.43098
-13.0,13,155.443498
-13.0,13,155.45361
-13.0,13,155.466995
-13.0,13,155.479875
-13.0,13,155.495339
-13.0,13,155.505952
-13.0,13,155.523406
-13.0,13,155.533105
-13.0,13,155.543026
-13.0,13,155.554215
-13.0,13,155.569738
-13.0,13,155.581202
-13.0,13,155.594286
-13.0,13,155.604699
-13.0,13,155.620297
-13.0,13,155.629912
-13.0,13,155.639497
-13.0,13,155.649693
-13.0,13,155.667402
-13.0,13,155.678237
-13.0,13,155.688594
-13.0,13,155.698112
-13.0,13,155.713156
-13.0,13,155.722981
-13.0,13,155.736125
-15.0,15,155.747644
-13.0,13,155.767571
-13.0,13,155.777152
-116.0,17,155.789591
-13.0,13,155.799532
-13.0,13,155.817689
-13.0,13,155.827942
-13.0,13,155.839095
-13.0,13,155.853916
-13.0,13,155.868584
-13.0,13,155.879238
-13.0,13,155.888843
-13.0,13,155.899683
-13.0,13,155.916808
-13.0,13,155.925644
-13.0,13,155.93695
-13.0,13,155.947526
-13.0,13,155.962377
-13.0,13,155.97178
-13.0,13,155.981315
-13.0,13,155.99091
-13.0,13,156.009254
-13.0,13,156.017779
-13.0,13,156.028075
-13.0,13,156.038618
-13.0,13,156.05317
-13.0,13,156.063303
-13.0,13,156.073048
-13.0,13,156.084849
-13.0,13,156.099366
-13.0,13,156.107877
-13.0,13,156.117471
-13.0,13,156.128431
-13.0,13,156.144061
-13.0,13,156.153061
-13.0,13,156.161099
-13.0,13,156.169681
-13.0,13,156.183456
-15.0,15,156.192974
-13.0,13,156.208568
-13.0,13,156.218077
-27.0,27,156.243393
-13.0,13,156.253443
-13.0,13,156.263119
-13.0,13,156.270711
-13.0,13,156.28625
-13.0,13,156.29733
-13.0,13,156.306457
-50.0,50,156.346089
-13.0,13,156.359115
-13.0,13,156.367306
-13.0,13,156.377992
-45.0,45,156.409637
-13.0,13,156.424274
-13.0,13,156.433128
-13.0,13,156.441716
-13.0,13,156.455311
-28.0,28,156.480788
-13.0,13,156.490857
-13.0,13,156.500922
-13.0,13,156.517596
-13.0,13,156.540896
-24.0,24,156.563337
-13.0,13,156.571228
-13.0,13,156.580498
-13.0,13,156.595544
-13.0,13,156.608358
-13.0,13,156.616668
-15.0,15,156.627526
-13.0,13,156.643161
-13.0,13,156.650757
-13.0,13,156.660622
-13.0,13,156.671782
-13.0,13,156.68805
-13.0,13,156.696426
-13.0,13,156.707456
-13.0,13,156.718451
-13.0,13,156.734214
-13.0,13,156.744294
-13.0,13,156.752436
-13.0,13,156.763465
-13.0,13,156.778207
-13.0,13,156.788839
-13.0,13,156.798461
-115.0,16,156.812016
-13.0,13,156.828107
-13.0,13,156.837631
-13.0,13,156.846491
-13.0,13,156.855363
-13.0,13,156.874006
-13.0,13,156.881854
-13.0,13,156.891819
-13.0,13,156.905079
-13.0,13,156.921793
-13.0,13,156.930505
-13.0,13,156.938472
-13.0,13,156.947536
-13.0,13,156.964571
-13.0,13,156.975296
-13.0,13,156.986418
-13.0,13,156.995601
-13.0,13,157.01231
-13.0,13,157.023336
-13.0,13,157.03652
-13.0,13,157.04669
-13.0,13,157.06142
-13.0,13,157.069805
-13.0,13,157.081344
-13.0,13,157.093076
-13.0,13,157.109862
-13.0,13,157.118757
-13.0,13,157.126268
-13.0,13,157.133778
-13.0,13,157.150594
-13.0,13,157.161807
-13.0,13,157.173208
-13.0,13,157.184253
-13.0,13,157.200712
-13.0,13,157.211619
-13.0,13,157.22034
-13.0,13,157.232258
-13.0,13,157.251987
-13.0,13,157.264181
-13.0,13,157.273487
-13.0,13,157.281056
-13.0,13,157.296062
-13.0,13,157.303569
-13.0,13,157.312209
-13.0,13,157.319591
-13.0,13,157.335494
-13.0,13,157.344035
-13.0,13,157.354109
-13.0,13,157.364654
-13.0,13,157.381816
-13.0,13,157.39024
-13.0,13,157.399141
-13.0,13,157.408167
-13.0,13,157.421536
-13.0,13,157.43327
-13.0,13,157.444435
-13.0,13,157.453532
-13.0,13,157.470201
-13.0,13,157.479778
-13.0,13,157.490123
-13.0,13,157.503232
-13.0,13,157.52205
-13.0,13,157.531432
-13.0,13,157.540165
-13.0,13,157.549676
-13.0,13,157.565214
-13.0,13,157.575347
-13.0,13,157.586374
-13.0,13,157.594887
-13.0,13,157.610303
-13.0,13,157.619825
-13.0,13,157.630727
-13.0,13,157.640501
-13.0,13,157.656218
-13.0,13,157.663864
-13.0,13,157.671873
-13.0,13,157.682459
-13.0,13,157.699439
-13.0,13,157.709504
-13.0,13,157.717341
-13.0,13,157.726858
-13.0,13,157.745331
-13.0,13,157.756398
-13.0,13,157.766426
-13.0,13,157.775933
-13.0,13,157.794316
-13.0,13,157.805171
-13.0,13,157.81677
-13.0,13,157.827622
-13.0,13,157.84455
-13.0,13,157.855025
-13.0,13,157.863036
-13.0,13,157.871786
-13.0,13,157.889514
-13.0,13,157.899328
-13.0,13,157.909432
-13.0,13,157.919712
-13.0,13,157.934889
-13.0,13,157.945468
-13.0,13,157.957333
-13.0,13,157.967633
-13.0,13,157.984334
-13.0,13,157.993621
-13.0,13,158.00502
-13.0,13,158.015306
-13.0,13,158.033168
-13.0,13,158.044353
-13.0,13,158.054445
-13.0,13,158.065025
-13.0,13,158.081009
-13.0,13,158.09454
-13.0,13,158.104428
-13.0,13,158.114053
-13.0,13,158.129368
-13.0,13,158.137886
-13.0,13,158.147396
-13.0,13,158.157187
-13.0,13,158.17335
-13.0,13,158.184158
-13.0,13,158.193491
-13.0,13,158.201432
-13.0,13,158.216661
-13.0,13,158.224394
-13.0,13,158.235217
-115.0,16,158.247685
-13.0,13,158.262145
-13.0,13,158.271171
-13.0,13,158.279719
-15.0,15,158.292395
-13.0,13,158.307934
-13.0,13,158.318901
-13.0,13,158.328845
-13.0,13,158.339362
-13.0,13,158.353138
-13.0,13,158.363225
-13.0,13,158.371052
-13.0,13,158.381119
-13.0,13,158.396694
-13.0,13,158.406466
-13.0,13,158.415539
